140	44	D	L	U
140	44	D	R	U
140	44	F	D	D
140	44	F	L	D
140	44	F	R	D
140	44	F	U	D
140	44	L	B	U
140	44	L	D	D
140	44	L	F	U
140	44	L	U	D
140	44	R	B	U
140	44	R	D	D
140	44	R	F	U
140	44	R	U	D
140	44	U	B	U
140	44	U	F	U
140	44	U	L	U
140	44	U	R	U
144	115	B	D	U
144	115	B	L	U
144	115	B	R	U
144	115	B	U	U
144	115	D	B	D
144	115	D	F	D
144	115	D	L	D
144	115	D	R	D
144	115	F	D	U
144	115	F	L	U
144	115	F	R	U
144	115	F	U	U
144	115	L	B	D
144	115	L	D	U
144	115	L	F	D
144	115	L	U	U
144	115	R	B	D
144	115	R	D	U
144	115	R	F	D
144	115	R	U	U
144	115	U	B	D
144	115	U	F	D
144	115	U	L	D
144	115	U	R	D
146	98	B	D	U
146	98	B	L	U
146	98	B	R	U
146	98	B	U	U
146	98	D	B	D
146	98	D	F	D
146	98	D	L	D
146	98	D	R	D
146	98	F	D	U
146	98	F	L	U
146	98	F	R	U
146	98	F	U	U
146	98	L	B	D
146	98	L	D	U
146	98	L	F	D
146	98	L	U	U
146	98	R	B	D
146	98	R	D	U
146	98	R	F	D
146	98	R	U	U
146	98	U	B	D
146	98	U	F	D
146	98	U	L	D
146	98	U	R	D
147	97	B	D	U
147	97	B	L	U
147	97	B	R	U
147	97	B	U	U
147	97	D	B	D
147	97	D	F	D
147	97	D	L	D
